idx,target,base_pred,error_type,taxonomy,dominant_pattern,yes_vote_count,known_vote_count,project,cwe,char_len,line_count,retrieval_top1_score,retrieval_pos_neg_margin_max,author_no_yes_correct,author_no_yes_pred,base_correct,best_ensemble_correct,best_ensemble_pred,bounds_keyword_count,error_handling_keyword_count,length_bucket,lifecycle_keyword_count,memory_api_count,method_pattern,null_keyword_count,old_rag_correct,old_rag_pred,patch_contrast_correct,patch_contrast_pred,positive_weighted_rag_correct,positive_weighted_rag_pred,repair_signal,retrieval_bucket,token_len_approx,yes_only_correct,yes_only_pred,zero_shot_correct,zero_shot_pred
245921,0,0,correct,correct,error_handling,0,7,tensorflow,CWE-476,1071,24,0.9027320742607117,-0.0002371072769165039,1,0,1,1,0,0,4,short_<2k,0,0,all_methods_no,3,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,216,1,0,1,0
246207,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,3,7,tensorflow,CWE-125,420,10,0.9372918605804443,0.0032930374145507812,1,0,0,0,1,0,1,short_<2k,0,0,method_disagreement,0,1,0,0,1,1,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,125,0,1,1,0
246237,0,1,FP,risky_pattern_false_alarm:bounds,bounds,5,7,furnace,CWE-703,12980,281,0.9327089786529541,0.0039899349212646484,0,1,0,0,1,16,3,very_long_10k_plus,0,0,method_disagreement,0,0,1,1,0,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,2945,0,1,0,1
246495,0,1,FP,repair_present_but_not_applied_or_policy_blocked,error_handling,5,7,tensorflow,CWE-369,1915,45,0.9473526477813721,0.0,0,1,0,0,1,1,2,short_<2k,0,0,method_disagreement,0,1,0,0,1,0,1,repair_present_override_candidate:added_guard,retrieval_low_margin,363,1,0,0,1
246693,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,gpac,CWE-787,1877,65,0.9662302732467651,0.0,0,1,0,0,1,5,4,short_<2k,0,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,433,0,1,0,1
247290,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,tensorflow,CWE-703,3983,88,0.938434898853302,-0.0030861496925354004,0,1,0,0,1,3,2,medium_2k_5k,0,0,all_methods_yes,2,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,854,0,1,0,1
247337,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,rpm,CWE-284,1625,76,0.954359233379364,0.003366529941558838,0,1,0,0,1,2,7,short_<2k,1,1,all_methods_yes,3,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,410,0,1,0,1
247550,0,1,FP,risky_pattern_false_alarm:bounds,bounds,5,7,envoy,CWE-362,2972,62,0.9403511881828308,0.0003101229667663574,0,1,0,0,1,11,3,medium_2k_5k,10,0,method_disagreement,2,0,1,1,0,1,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,632,0,1,0,1
247755,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,2,7,cryptopp,CWE-399,1215,41,0.92615807056427,-0.002728879451751709,1,0,0,0,1,0,4,short_<2k,0,0,method_disagreement,0,1,0,1,0,1,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,335,1,0,0,1
249510,0,1,FP,yes_prior_consensus_false_positive,memory_api,7,7,libjxl,CWE-369,7435,214,0.9535616636276245,0.004830658435821533,0,1,0,0,1,13,8,long_5k_10k,13,18,all_methods_yes,1,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1704,0,1,0,1
249989,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,gpac,CWE-476,2973,79,0.9424921870231628,0.004356443881988525,0,1,0,0,1,0,11,medium_2k_5k,1,0,near_consensus_yes,2,1,0,0,1,0,1,no_repair_verifier_candidate,retrieval_low_margin,635,0,1,0,1
250692,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,drogon,CWE-552,959,26,0.9423331022262573,0.0035899877548217773,0,1,0,0,1,0,5,short_<2k,0,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,198,0,1,0,1
251946,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,4,7,tensorflow,CWE-369,4315,92,0.9095786809921265,0.0016223788261413574,0,1,0,0,1,0,3,medium_2k_5k,1,0,method_disagreement,3,1,0,1,0,1,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,761,0,1,0,1
252437,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,tinyexr,CWE-20,10240,282,0.9484859108924866,0.00923067331314087,0,1,0,0,1,25,40,very_long_10k_plus,0,5,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,2029,0,1,0,1
253515,0,1,FP,risky_pattern_false_alarm:bounds,bounds,2,7,mruby,CWE-125,3886,178,0.9405497312545776,0.0,1,0,0,0,1,8,0,medium_2k_5k,0,0,method_disagreement,0,1,0,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1004,1,0,1,0
253699,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,linux,CWE-703,6915,282,0.9421263337135315,0.0,0,1,0,0,1,12,27,long_5k_10k,1,2,all_methods_yes,2,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1768,0,1,0,1
253970,0,1,FP,yes_prior_consensus_false_positive,bounds,6,7,tensorflow,CWE-476,4946,99,0.9976662397384644,0.01837158203125,0,1,0,0,1,9,4,medium_2k_5k,0,0,near_consensus_yes,3,1,0,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,925,0,1,0,1
255032,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,FFmpeg,CWE-252,1611,50,0.950453519821167,0.005603015422821045,0,1,0,0,1,4,8,short_<2k,0,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,349,0,1,0,1
255574,0,1,FP,yes_prior_consensus_false_positive,bounds,6,7,njs,CWE-787,1139,57,0.9399200677871704,0.0022968053817749023,0,1,0,0,1,12,11,short_<2k,0,0,near_consensus_yes,3,0,1,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,286,0,1,0,1
255787,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,tensorflow,CWE-20,5427,119,0.9264550805091858,0.002513289451599121,0,1,0,0,1,1,5,long_5k_10k,0,3,all_methods_yes,3,0,1,0,1,0,1,repair_present_override_candidate:bounds_or_shape_check,retrieval_low_margin,1045,0,1,0,1
255807,0,1,FP,yes_prior_consensus_false_positive,bounds,6,7,tensorflow,CWE-908,10123,213,0.9553877115249634,0.0059667229652404785,0,1,0,0,1,9,1,very_long_10k_plus,0,0,near_consensus_yes,0,1,0,0,1,0,1,no_repair_verifier_candidate,retrieval_low_margin,1690,0,1,0,1
255932,0,1,FP,risky_pattern_false_alarm:bounds,bounds,2,7,tensorflow,CWE-369,3318,80,0.9360512495040894,0.006406426429748535,1,0,0,0,1,21,5,medium_2k_5k,0,1,method_disagreement,0,1,0,1,0,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,627,1,0,0,1
256138,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,5,7,tensorflow,CWE-125,4710,116,0.9674717783927917,0.0056043267250061035,0,1,0,0,1,2,5,medium_2k_5k,3,3,method_disagreement,1,1,0,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1144,1,0,0,1
256441,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,pjproject,CWE-200,1449,48,0.9622535705566406,0.0011413097381591797,0,1,0,0,1,11,12,short_<2k,0,0,near_consensus_yes,0,1,0,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,312,0,1,0,1
256587,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,3,7,tensorflow,CWE-703,552,11,0.9777206778526306,0.0,0,1,0,0,1,0,3,short_<2k,0,0,method_disagreement,2,1,0,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,109,1,0,1,0
256947,0,1,FP,risky_pattern_false_alarm:bounds,bounds,4,7,tensorflow,CWE-703,2375,58,0.9412029981613159,0.0002384781837463379,0,1,0,0,1,2,1,medium_2k_5k,0,0,method_disagreement,0,1,0,1,0,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,454,0,1,0,1
257461,0,1,FP,risky_pattern_false_alarm:bounds,bounds,5,7,tensorflow,CWE-703,5002,125,0.9268859028816223,0.012466609477996826,0,1,0,0,1,7,6,long_5k_10k,0,0,method_disagreement,1,0,1,1,0,1,0,no_repair_verifier_candidate,retrieval_pos_margin,958,0,1,0,1
258082,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,2,7,tensorflow,CWE-369,1900,51,0.9671487808227539,0.0014459490776062012,1,0,0,0,1,0,3,short_<2k,0,0,method_disagreement,1,1,0,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,358,1,0,1,0
259081,0,1,FP,risky_pattern_false_alarm:bounds,bounds,5,7,tensorflow,CWE-476,3979,97,0.9425183534622192,0.0033867955207824707,0,1,0,0,1,5,4,medium_2k_5k,2,1,method_disagreement,2,1,0,1,0,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,669,0,1,0,1
259515,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,gpac,CWE-416,3091,103,0.9534635543823242,0.003953397274017334,0,1,0,0,1,2,17,medium_2k_5k,3,2,all_methods_yes,3,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,718,0,1,0,1
259619,0,1,FP,risky_pattern_false_alarm:bounds,bounds,3,7,libjpeg,CWE-787,1217,34,0.9436853528022766,0.004355490207672119,1,0,0,0,1,4,4,short_<2k,0,2,method_disagreement,2,1,0,1,0,1,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,218,0,1,0,1
259732,0,1,FP,yes_prior_consensus_false_positive,bounds,6,7,tensorflow,CWE-703,3595,74,0.9746449589729309,0.004748344421386719,0,1,0,0,1,3,1,medium_2k_5k,0,0,near_consensus_yes,1,1,0,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,719,0,1,0,1
261220,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,5,7,wolfMQTT,CWE-787,7575,242,0.9409051537513733,0.004338979721069336,0,1,0,0,1,2,29,long_5k_10k,2,0,method_disagreement,8,1,0,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1108,0,1,0,1
261769,0,1,FP,yes_prior_consensus_false_positive,memory_api,6,7,njs,CWE-416,1410,55,0.9184064865112305,0.008463680744171143,0,1,0,0,1,1,5,short_<2k,1,7,near_consensus_yes,2,0,1,1,0,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,306,0,1,0,1
262721,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,njs,CWE-703,4564,177,0.9620441198348999,0.010572075843811035,0,1,0,0,1,12,27,medium_2k_5k,0,0,near_consensus_yes,4,0,1,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,817,0,1,0,1
262803,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,tensorflow,CWE-125,2419,51,0.9999997019767761,0.057861387729644775,0,1,0,0,1,4,2,medium_2k_5k,0,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_pos_margin,387,0,1,0,1
263382,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,tensorflow,CWE-703,2266,65,0.9510757923126221,0.00047516822814941406,0,1,0,0,1,0,9,medium_2k_5k,0,0,all_methods_yes,2,0,1,0,1,0,1,repair_present_override_candidate:added_guard,retrieval_low_margin,578,0,1,0,1
263521,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,5,7,tensorflow,CWE-125,1424,35,0.9496238231658936,0.0020111799240112305,0,1,0,0,1,1,8,short_<2k,0,0,method_disagreement,0,1,0,1,0,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,257,0,1,0,1
264367,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,tensorflow,CWE-345,2392,61,0.9296160340309143,-0.00042563676834106445,0,1,0,0,1,4,10,medium_2k_5k,1,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,565,0,1,0,1
264657,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,gpac,CWE-416,1309,42,0.9497281312942505,-0.004740357398986816,0,1,0,0,1,0,15,short_<2k,0,0,all_methods_yes,6,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,269,0,1,0,1
264715,0,0,correct,correct,error_handling,0,7,tensorflow,CWE-824,2427,71,0.9468220472335815,0.008048951625823975,1,0,1,1,0,1,15,medium_2k_5k,0,0,all_methods_no,2,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,563,1,0,1,0
265432,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,tensorflow,CWE-703,1006,23,0.9555015563964844,-0.0028206706047058105,0,1,0,0,1,1,1,short_<2k,0,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,172,0,1,0,1
267357,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,4,7,crun,CWE-276,3362,93,0.94010329246521,0.0033065080642700195,1,0,0,0,1,5,17,medium_2k_5k,0,1,method_disagreement,6,1,0,1,0,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,587,0,1,0,1
267917,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,tensorflow,CWE-703,2873,66,0.9963209629058838,0.008209466934204102,0,1,0,0,1,5,2,medium_2k_5k,0,0,all_methods_yes,1,0,1,0,1,0,1,no_repair_verifier_candidate,retrieval_low_margin,536,0,1,0,1
267985,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,radare2,CWE-125,7883,310,0.9741929173469543,0.01122128963470459,0,1,0,0,1,18,27,long_5k_10k,7,9,all_methods_yes,9,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,2105,0,1,0,1
268104,0,1,FP,risky_pattern_false_alarm:bounds,bounds,5,7,tensorflow,CWE-703,11370,236,0.9522072076797485,0.0022434592247009277,0,1,0,0,1,22,5,very_long_10k_plus,0,2,method_disagreement,3,0,1,1,0,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1995,0,1,0,1
269323,0,1,FP,yes_prior_consensus_false_positive,bounds,6,7,tensorflow,CWE-125,3684,82,0.9519917964935303,0.005492687225341797,0,1,0,0,1,26,2,medium_2k_5k,0,0,near_consensus_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,828,1,0,0,1
269330,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,tensorflow,CWE-476,7257,141,0.9698425531387329,0.004746079444885254,0,1,0,0,1,3,1,long_5k_10k,0,0,all_methods_yes,1,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,1261,0,1,0,1
269941,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,ImageMagick,CWE-125,16370,487,1.0000001192092896,1.1920928955078125e-07,0,1,0,0,1,30,88,very_long_10k_plus,1,0,all_methods_yes,28,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,3372,0,1,0,1
270119,0,0,correct,correct,error_handling,0,7,tensorflow,CWE-369,278,6,0.9530227184295654,-0.02204376459121704,1,0,1,1,0,2,5,short_<2k,0,0,all_methods_no,3,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_neg_margin,49,1,0,1,0
270767,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,barebox,CWE-200,1388,65,0.9476161599159241,0.003004133701324463,0,1,0,0,1,4,14,short_<2k,1,2,near_consensus_yes,2,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,299,1,0,0,1
270922,0,1,FP,yes_prior_consensus_false_positive,bounds,6,7,tensorflow,CWE-369,1859,39,0.9604015350341797,0.02632439136505127,0,1,0,0,1,4,0,short_<2k,1,0,near_consensus_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_pos_margin,308,1,0,0,1
271526,0,1,FP,risky_pattern_false_alarm:bounds,bounds,5,7,tensorflow,CWE-369,4881,106,0.9606647491455078,0.003368377685546875,0,1,0,0,1,9,3,medium_2k_5k,0,0,method_disagreement,2,1,0,0,1,1,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,812,0,1,0,1
273091,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,3,7,owntone-server,CWE-416,2738,95,0.9518667459487915,0.001396775245666504,1,0,0,0,1,9,15,medium_2k_5k,3,0,method_disagreement,1,0,1,1,0,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,680,1,0,0,1
273407,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,tensorflow,CWE-703,8690,183,0.9643768668174744,-0.0010074377059936523,0,1,0,0,1,0,15,long_5k_10k,0,0,all_methods_yes,15,0,1,0,1,0,1,no_repair_verifier_candidate,retrieval_low_margin,1671,0,1,0,1
273880,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,uftpd,CWE-787,905,29,0.9484755992889404,0.001555323600769043,0,1,0,0,1,2,3,short_<2k,1,0,all_methods_yes,0,0,1,0,1,0,1,repair_present_override_candidate:bounds_or_shape_check,retrieval_low_margin,283,0,1,0,1
274773,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,mruby,CWE-288,50746,1828,0.9957659244537354,-0.004718959331512451,0,1,0,0,1,40,122,very_long_10k_plus,0,0,all_methods_yes,19,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,11152,0,1,0,1
274814,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,pjproject,CWE-787,1988,70,0.9488303661346436,0.0027285218238830566,0,1,0,0,1,14,8,short_<2k,0,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,413,0,1,0,1
274865,0,1,FP,retrieval_misleading_or_ambiguous:retrieval_low_margin,low_keyword_signal,2,7,tensorflow,CWE-703,1608,35,0.9537745118141174,0.004216611385345459,1,0,0,0,1,0,0,short_<2k,0,0,method_disagreement,0,1,0,1,0,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,265,1,0,0,1
275525,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,4,7,njs,CWE-416,2071,77,0.9546932578086853,0.0010112524032592773,0,1,0,0,1,1,8,medium_2k_5k,0,0,method_disagreement,0,1,0,1,0,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,424,0,1,0,1
275987,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,micro-ecc,CWE-415,3068,82,0.9337565898895264,0.0,0,1,0,0,1,0,6,medium_2k_5k,2,0,near_consensus_yes,0,0,1,1,0,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,665,0,1,0,1
276447,0,1,FP,yes_prior_consensus_false_positive,lifecycle,7,7,tensorflow,CWE-416,1233,29,0.9547367095947266,-0.0038237571716308594,0,1,0,0,1,0,1,short_<2k,4,1,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,231,0,1,0,1
276921,0,1,FP,yes_prior_consensus_false_positive,bounds,6,7,u-boot,CWE-787,2212,106,0.9448509216308594,0.0013740062713623047,0,1,0,0,1,13,11,medium_2k_5k,0,1,near_consensus_yes,3,0,1,1,0,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,556,0,1,0,1
276993,0,1,FP,yes_prior_consensus_false_positive,bounds,6,7,mruby,CWE-703,1845,70,0.9745779633522034,0.005135953426361084,0,1,0,0,1,8,1,short_<2k,0,0,near_consensus_yes,0,0,1,1,0,0,1,no_repair_verifier_candidate,retrieval_low_margin,447,0,1,0,1
277489,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,libmobi,CWE-787,2092,55,0.9584067463874817,0.0032393932342529297,0,1,0,0,1,0,4,medium_2k_5k,1,3,all_methods_yes,0,0,1,0,1,0,1,repair_present_override_candidate:bounds_or_shape_check,retrieval_low_margin,451,0,1,0,1
279948,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,vim,CWE-787,1360,55,0.9543809294700623,-0.00045734643936157227,0,1,0,0,1,5,4,short_<2k,0,0,all_methods_yes,1,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,332,0,1,0,1
281119,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,ipsec,CWE-125,1566,72,0.9406472444534302,0.004206597805023193,0,1,0,0,1,0,20,short_<2k,1,1,all_methods_yes,2,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,409,0,1,0,1
281247,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,MilkyTracker,CWE-787,8590,419,0.9373185038566589,0.004247903823852539,0,1,0,0,1,22,25,long_5k_10k,18,25,all_methods_yes,6,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,2339,0,1,0,1
281662,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,LibRaw,CWE-189,1419,51,1.0000001192092896,-0.013667941093444824,0,1,0,0,1,6,5,short_<2k,1,3,all_methods_yes,0,0,1,0,1,0,1,repair_present_override_candidate:bounds_or_shape_check,retrieval_neg_margin,533,0,1,0,1
282862,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,linux,CWE-401,660,25,0.9631800055503845,2.0444393157958984e-05,0,1,0,0,1,0,6,short_<2k,0,1,near_consensus_yes,1,0,1,0,1,1,0,no_repair_verifier_candidate,retrieval_low_margin,153,0,1,0,1
282984,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,4,7,LuaJIT,CWE-125,1412,51,0.9297592043876648,0.008090615272521973,0,1,0,0,1,1,11,short_<2k,0,0,method_disagreement,1,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,341,0,1,0,1
285157,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,radare2,CWE-125,2155,83,0.9708421230316162,-0.004118025302886963,0,1,0,0,1,2,16,medium_2k_5k,2,2,all_methods_yes,5,0,1,0,1,0,1,repair_present_override_candidate:added_guard,retrieval_low_margin,534,0,1,0,1
286739,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,swtpm,CWE-125,1391,45,0.9482958912849426,0.0013467669486999512,0,1,0,0,1,9,5,short_<2k,0,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,242,0,1,0,1
289293,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,linux,CWE-362,2969,96,0.9587963819503784,0.0009225010871887207,0,1,0,0,1,12,40,medium_2k_5k,4,0,all_methods_yes,6,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,619,0,1,0,1
291761,0,0,correct,correct,memory_api,0,7,linux,CWE-415,225,9,0.9429388046264648,-0.004883468151092529,1,0,1,1,0,0,0,short_<2k,0,1,all_methods_no,0,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,47,1,0,1,0
292205,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,hexchat,CWE-22,1809,60,0.9447061419487,-0.0018833279609680176,0,1,0,0,1,3,10,short_<2k,0,0,all_methods_yes,5,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,422,0,1,0,1
292609,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,puma,CWE-444,19424,960,0.9263651371002197,0.003126680850982666,0,1,0,0,1,34,385,very_long_10k_plus,0,0,all_methods_yes,0,0,1,0,1,0,1,no_repair_verifier_candidate,retrieval_low_margin,6037,0,1,0,1
293496,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,chafa,CWE-476,15337,342,0.9492707252502441,0.008756399154663086,0,1,0,0,1,11,23,very_long_10k_plus,4,5,all_methods_yes,1,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,2190,0,1,0,1
293522,0,0,correct,correct,error_handling,0,7,pjproject,CWE-125,393,21,0.9402442574501038,-0.0020938515663146973,1,0,1,1,0,0,2,short_<2k,0,0,all_methods_no,0,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,91,1,0,1,0
