author_no_yes_correct,author_no_yes_pred,best_ensemble_correct,best_ensemble_pred,bounds_keyword_count,char_len,cwe,error_handling_keyword_count,idx,lifecycle_keyword_count,line_count,memory_api_count,null_keyword_count,old_rag_correct,old_rag_pred,patch_contrast_correct,patch_contrast_pred,positive_weighted_rag_correct,positive_weighted_rag_pred,project,retrieval_pos_neg_margin_max,retrieval_top1_score,target,token_len_approx,yes_only_correct,yes_only_pred,zero_shot_correct,zero_shot_pred,base_pred_column,base_pred,repair_verifier_available,repair_verifier_pred,repair_present,repair_type,repair_confidence,repair_evidence,repair_reason,repair_policy_skip_reason,repair_override,repair_applied_pred,repair_applied_correct
1,0,0,1,8,3886,CWE-125,0,253515,0,178,0,0,1,0,0,1,1,0,mruby,0.0,0.9405497312545776,0,1004,1,0,1,0,best_ensemble_pred,1,1,1,False,added_guard,high,No bounds or null-check guard matching the historical repair exists in the target function.,"The historical repair is a bounds/shape check on pointer arithmetic (ptr >= eptr - 3) in a different project and context, and the target mruby function contains no equivalent guard or variables, so the repair obligation is absent.",verifier_not_no,0,1,0
0,1,0,1,12,6915,CWE-703,27,253699,1,282,2,2,0,1,0,1,0,1,linux,0.0,0.9421263337135315,0,1768,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target function is ccp_run_aes_gcm_cmd in the crypto subsystem, dealing with AES-GCM operations, not CIFS lookup/posix_open.","The historical repair guards CIFS posix_open against non-regular files, which is entirely unrelated to the target's AES-GCM crypto engine operation; the specific semantic guard is absent.",verifier_not_no,0,1,0
0,1,0,1,9,4946,CWE-476,4,253970,0,99,0,3,1,0,0,1,0,1,tensorflow,0.01837158203125,0.9976662397384644,0,925,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target contains axis/shape validation guards (e.g., OP_REQUIRES(ctx, input.dims() > axis_...)) but lacks the specific flat_values shape compatibility check from the historical repair.","The historical repair adds a specific shape compatibility guard for ragged tensor flat_values before accessing them, which is absent in the target function that operates on a different quantization context with different variables and operations.",verifier_not_no,0,1,0
0,1,0,1,4,1611,CWE-252,8,255032,0,50,0,0,0,1,0,1,0,1,FFmpeg,0.005603015422821045,0.950453519821167,0,349,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function contains no bounds/shape guard protecting a buffer write against overflow; it only has semantic value-range checks (objecttype > 3U, sample_rate_index == 15).","The historical repair is a bounds/shape check preventing a buffer overflow, which is explicitly excluded by the verifier instructions, and the target function lacks any equivalent guard for a similar buffer write operation.",verifier_not_no,0,1,0
0,1,0,1,12,1139,CWE-787,11,255574,0,57,0,3,0,1,0,1,1,0,njs,0.0022968053817749023,0.9399200677871704,0,286,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function contains `if (njs_slow_path(length > NJS_MAX_PATH)) { return NJS_ERROR; }` which is a bounds/shape check, not the same semantic guard as the historical repair.","The historical repair is primarily a bounds/shape check for out-of-bounds memory access in a Linux framebuffer driver, which is irrelevant to the njs module path resolution function, and the target's own bounds check guards a different operation and state.",verifier_not_no,0,1,0
0,1,0,1,1,5427,CWE-20,5,255787,0,119,3,3,0,1,0,1,0,1,tensorflow,0.002513289451599121,0.9264550805091858,0,1045,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,medium,"OP_REQUIRES(ctx, input_requested_min.NumElements() == 1, ...) and OP_REQUIRES(ctx, input_requested_min.NumElements() == 1, ...) guard the scalar access flat<float>()(0) for both requested min and max inputs.","The target function already contains the exact shape checks (NumElements() == 1) guarding the scalar tensor accesses for the requested min/max inputs, satisfying the repair obligation derived from the historical evidence.",,1,0,1
0,1,0,1,9,10123,CWE-908,1,255807,0,213,0,0,1,0,0,1,0,1,tensorflow,0.0059667229652404785,0.9553877115249634,0,1690,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,21,3318,CWE-369,5,255932,0,80,1,0,1,0,1,0,1,0,tensorflow,0.006406426429748535,0.9360512495040894,0,627,1,0,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,if (index < 0 || outer_context->num_inputs() <= index) { return errors::Internal(...); },"The target already contains the bounds guard protecting the indexed access, but since the historical repair evidence is primarily a bounds/shape check, the verifier must return YES per its instructions.",verifier_not_no,0,1,0
0,1,0,1,2,4710,CWE-125,5,256138,3,116,3,1,1,0,0,1,0,1,tensorflow,0.0056043267250061035,0.9674717783927917,0,1144,1,0,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target function contains shape/bounds checks (OP_REQUIRES) for matrix multiplication, not zip_stat validation for file extraction.","The historical repair validates zip file entries before extraction, which is completely unrelated to the target's matrix dimension checks; the target lacks the specific guard and operates on entirely different logic.",verifier_not_no,0,1,0
0,1,0,1,11,1449,CWE-200,12,256441,0,48,0,0,1,0,0,1,0,1,pjproject,0.0011413097381591797,0.9622535705566406,0,312,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target has bounds checks (length >= sizeof(pjmedia_rtcp_fb_common), hdr->rtcp_common.length < 3, length < rpsi_len + 12, padlen >= 32, (rpsi_len * 8) < (unsigned)(16 + padlen)) but these are primarily bounds/shape checks, not the same semantic non-bounds guard as the historical repair.","The historical repair is primarily a bounds/shape check (CWE-125 out-of-bounds read) adding length validation before buffer parsing, and the verifier instructions explicitly state to return YES when evidence is mainly bounds/shape.",verifier_not_no,0,1,0
0,1,0,1,0,552,CWE-703,3,256587,0,11,0,2,1,0,0,1,1,0,tensorflow,0.0,0.9777206778526306,0,109,1,0,1,0,best_ensemble_pred,1,1,1,False,added_guard,high,"Target function checks for scalar handle and non-null session_state, but contains no NumElements/channel-count guards for FusedBatchNorm tensors.",The target function is a completely different operation (DeleteSessionTensor) and lacks the specific channel-count validation guards added in the historical FusedBatchNorm repair.,verifier_not_no,0,1,0
0,1,0,1,2,2375,CWE-703,1,256947,0,58,0,0,1,0,1,0,1,0,tensorflow,0.0002384781837463379,0.9412029981613159,0,454,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function is ParseEquation for einsum parsing, which contains no dataset output dtype checks or vector reserve operations matching the historical repair.","The historical repair adds dtype/size guards for ToTFRecordOp dataset operations, which are entirely absent and irrelevant to the target's einsum equation parsing logic, and the historical evidence is primarily a bounds/shape check.",verifier_not_no,0,1,0
0,1,0,1,7,5002,CWE-703,6,257461,0,125,0,1,0,1,1,0,1,0,tensorflow,0.012466609477996826,0.9268859028816223,0,958,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,0,1900,CWE-369,3,258082,0,51,0,1,1,0,0,1,1,0,tensorflow,0.0014459490776062012,0.9671487808227539,0,358,1,0,1,0,best_ensemble_pred,1,1,1,False,added_guard,high,"Target contains OP_REQUIRES checks for tensor dimensions and shapes, but no ND_TCHECK2 or equivalent buffer bounds guard before string comparison.","The historical repair is a bounds check (ND_TCHECK2) for a string comparison in tcpdump, which is irrelevant to the TensorFlow tensor shape/dimension operations in the target; the target does not contain the same semantic guard over the same variables or operations.",verifier_not_no,0,1,0
0,1,0,1,5,3979,CWE-476,4,259081,2,97,1,2,1,0,1,0,0,1,tensorflow,0.0033867955207824707,0.9425183534622192,0,669,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"Target guard: OP_REQUIRES(context, size > restore_index, ...) protecting tensor_name_t.flat<tstring>()(restore_index); Historical repair: OP_REQUIRES(context, input_indices_in.dim_size(1) == input_shape_in.dim_size(0), ...) protecting ReshapeSparseTensor.","The historical repair obligation checks a dimension size equality for a sparse reshape operation, which does not semantically map to the target's array length vs. index bounds check for a flat string tensor access.",verifier_not_no,0,1,0
0,1,0,1,2,3091,CWE-416,17,259515,3,103,2,3,0,1,0,1,0,1,gpac,0.003953397274017334,0.9534635543823242,0,718,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function BD_DecMFFieldVec does not contain the `use_dump_mode` variable or the `gf_isom_box_del` call, operating on entirely different logic and state.","The historical repair guards a specific box deletion operation with a dump mode flag, which is completely absent and irrelevant to the target function's node registration and QP removal logic.",verifier_not_no,0,1,0
1,0,0,1,4,1217,CWE-787,4,259619,0,34,2,2,1,0,1,0,1,0,libjpeg,0.004355490207672119,0.9436853528022766,0,218,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,low,"The historical evidence is from OpenSSL (CWE-310) involving cache alignment and byte-swapping, which is unrelated to the libjpeg target function's array allocation and indexing operations.","The historical repair evidence addresses a completely different vulnerability (CWE-310 in OpenSSL) involving cache alignment and byte-swapping, which cannot be mapped to the target's bounds/shape variables or sinks for array allocation and indexing.",verifier_not_no,0,1,0
0,1,0,1,3,3595,CWE-703,1,259732,0,74,0,1,1,0,0,1,0,1,tensorflow,0.004748344421386719,0.9746449589729309,0,719,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function contains OP_REQUIRES checks for axis validity, input sizes, and min/max tensor dimensions, but lacks the specific NumElements/IsScalar/IsVector/IsMatrix guards from the historical patches for the specific variables (scale, offset, estimated_mean, estimated_variance, num_rows_tensor, etc.)","The historical repair adds specific shape/element-count guards for different variables and operations than those present in the target function, and the evidence is primarily bounds/shape checks, so the YES should not be rejected.",verifier_not_no,0,1,0
0,1,0,1,2,7575,CWE-787,29,261220,2,242,0,8,1,0,0,1,1,0,wolfMQTT,0.004338979721069336,0.9409051537513733,0,1108,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,No equivalent bounds or offset guard exists in the target function for the historical repair pattern.,"The historical repair is a bounds/shape check for a specific buffer offset operation in radare2, which is entirely absent and irrelevant to the wolfMQTT target function that operates on MQTT packet state and network I/O.",verifier_not_no,0,1,0
0,1,0,1,1,1410,CWE-416,5,261769,1,55,7,2,0,1,1,0,0,1,njs,0.008463680744171143,0.9184064865112305,0,306,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,No error-check guard or conditional assignment exists in the target function.,"The historical repair adds an error-check guard around gfs2-specific gl_object assignments, which is entirely absent and irrelevant to the njs function's unguarded value copying and argument initialization.",verifier_not_no,0,1,0
0,1,0,1,12,4564,CWE-703,27,262721,0,177,0,4,0,1,0,1,1,0,njs,0.010572075843811035,0.9620441198348999,0,817,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function njs_object_iterate_reverse contains no string-to-integer parsing (atoi/strtol) or validation of parse results; it iterates over arrays, strings, and objects.","The historical repair validates a strtol/atoi port parsing result, which is entirely absent from the target function's string/array/object iteration logic, so the specific guard obligation is not present.",verifier_not_no,0,1,0
0,1,0,1,4,2419,CWE-125,2,262803,0,51,0,0,0,1,0,1,0,1,tensorflow,0.057861387729644775,0.9999997019767761,0,387,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function contains OP_REQUIRES checks for ragged_nested_splits_len > 0 and num_components >= 0, but lacks any bounds check against integer overflow for width/height dimensions or shape compatibility checks for flat_values as seen in the historical evidence.","The historical repair evidence addresses integer overflow in BMP width/height dimensions and shape compatibility for ragged flat_values, which are entirely different variables, bounds, and sinks from the target function's checks on ragged_nested_splits_len and num_components.",verifier_not_no,0,1,0
0,1,0,1,0,2266,CWE-703,9,263382,0,65,0,2,0,1,0,1,0,1,tensorflow,0.00047516822814941406,0.9510757923126221,0,578,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"if (!c->RankKnown(input) && !c->ValueKnown(perm_elems) && perm == nullptr) { c->set_output(0, c->UnknownShape()); return Status::OK(); }","The target function already guards the dereference of the perm pointer by checking perm == nullptr and returning early, satisfying the repair obligation to prevent null dereference.",,1,0,1
0,1,0,1,1,1424,CWE-125,8,263521,0,35,0,0,1,0,1,0,0,1,tensorflow,0.0020111799240112305,0.9496238231658936,0,257,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target has TF_LITE_ENSURE(context, indices_has_only_positive_elements) which is a different semantic guard on different variables, not the yr_min/bounds check from the historical repair.","The historical repair is a bounds/shape check (yr_min clamping) on different variables and operations, and the target lacks this specific repair obligation; the target's existing guard is semantically unrelated.",verifier_not_no,0,1,0
0,1,0,1,4,2392,CWE-345,10,264367,1,61,0,0,0,1,0,1,0,1,tensorflow,-0.00042563676834106445,0.9296160340309143,0,565,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function is a checkpoint reader method (TensorSliceReader::CopySliceData) that operates on sstable records and tensor slices, lacking any OP_REQUIRES or TensorShapeUtils::IsScalar checks on input tensors before accessing them.","The historical repair evidence adds IsScalar shape checks on OpKernelContext inputs before flat<T>()(0) access, but the target function is a completely different class and method (TensorSliceReader::CopySliceData) with no equivalent inputs or sinks, so the specific repair obligation is not present.",verifier_not_no,0,1,0
0,1,0,1,0,1309,CWE-416,15,264657,0,42,0,6,0,1,0,1,0,1,gpac,-0.004740357398986816,0.9497281312942505,0,269,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function contains null checks (e.g., `if (!node)`) and type checks (e.g., `if (gf_node_get_tag(node) != TAG_MPEG4_QuantizationParameter)`), but no bounds/shape checks over buffer pointers matching the historical repair.","The historical repair is a bounds/shape check for buffer pointer arithmetic in libplist, which is completely absent and irrelevant to the target function's node registration logic in gpac.",verifier_not_no,0,1,0
